Day,LogReturn
192,0.83540180768118
193,2.79965560329245
194,-1.38578139608443
195,-2.51161297286631
196,-0.738083175745885
197,0.682695481327844
198,1.47383896979632
199,-1.87162733228421
200,-1.05330303753632
201,0.671340778839724
202,-0.957302298094209
203,-2.31323362805869
204,1.63224306043626
205,2.39001492687878
206,0.681684279726902
207,0.930566560567225
208,0.363227365460528
209,0.929367664761749
210,0.0830563024964981
211,-0.195569836303289
212,1.278133832185
213,2.4690840047179
214,0.829402030150561
215,-1.81829385675094
216,-1.8397443336962
217,-0.846875095926602
218,1.38169686298735
219,-1.07668523701809
220,-0.893362730797254
221,-2.25450234363764
222,0.201189657259349
223,-2.44809469715781
224,1.27882226970666
225,1.27824325789225
226,1.65319539945203
227,0.608381541201197
228,0.0884192757821367
229,-0.850057344518262
230,-2.05521436985538
231,1.6294109904476
232,-1.18516326577849
233,-2.24597881442996
234,-1.19306888916082
235,-0.23929281526307
236,1.79334660336066
237,-2.05577628925999
238,-0.576508630371642
239,0.928108922486803
240,1.47254306492064
241,0.727598099816973
242,1.31508144107961
243,2.98882382684384
244,-0.230348832861615
245,0.558117143058023
246,1.71055137631182
247,2.17704606288835
248,-0.778904359619492
249,-1.45066902251365
250,2.44681733523224
251,0.389263598815059
252,-1.21446402351992
253,-0.658782119520485
254,-0.0530075350525294
255,2.3675684875065
256,2.1101781274723
257,-0.58816017826091
258,-5.82074143324309
259,0.192441399375909
260,0.617606464867215
261,1.38133523354114
262,0.616204374047769
263,-1.02731467902197
264,-0.125330292958381
265,0.202916871589132
266,-0.71488617664297
267,-0.513665184292211
268,-1.81919983723189
269,0.256458348655997
270,-2.0051276756484
271,0.242301849858784
272,1.22109708132179
273,-1.22802648166394
274,-0.431550184701468
275,-2.99861759948197
276,1.56388997887076
277,-0.871018550196201
278,-0.967743770475415
279,-0.222151921286518
280,-3.74411477387717
281,-1.95084821875717
282,1.34991045020803
283,-0.145372951155398
284,-0.332663492148999
285,-1.96747688947836
286,2.60323568545209
287,0.692584412515274
288,-0.67084827195556
289,2.79690285065834
290,-0.525142717319493
291,-1.12487373997681
292,-2.39825717593334
293,-0.160204713657741
294,-1.1268107220082
295,1.82249212491188
296,0.459263071378491
297,0.62163854101831
298,-0.313222818062009
299,-0.546580187264478
300,0.893169918695325
301,0.991920899953413
302,0.791276428818843
303,0.205995175932294
304,1.3113099586513
305,-0.0775775517563027
306,0.634964004656258
307,-1.03513558326433
308,-0.0303586594860406
309,-1.73498842137176
310,-1.96520291832565
311,0.257250880208204
312,-0.49418748161667
313,-0.0126850728488392
314,-0.763393486600883
315,1.77331414140882
316,-0.383108567659818
317,-0.707980187703328
318,-1.43796671393153
319,-0.124882938490689
320,-0.89582224354281
321,0.170841366024366
322,0.891737248999025
323,1.43413017784786
324,-1.04521105133326
325,-0.362667766583868
326,-1.64082215560235
327,0.329595631978297
328,-0.819208053434828
329,1.66509939773434
330,-1.50032547052614
331,-0.120698296757915
332,0.446152463282878
333,-0.192328739503989
334,1.24902604316599
335,-0.719694597345022
336,0.812354293799
337,0.574670998080506
338,0.646608869046617
339,-0.28615096763307
340,-0.642901093074855
341,-0.615230484036111
342,-1.73678984534016
343,-0.0292498346740722
344,-1.27624423345134
345,-0.901299177324244
346,0.122885221844093
347,-0.662763217159767
348,-1.26916880862424
349,0.22097631360749
350,0.877561896542201
351,-0.968475735719476
352,-0.173379048548217
353,0.0198981585040947
354,0.603566209052087
355,-0.892318883681043
356,0.82167149540231
357,0.615683927828581
358,-0.827312852254103
359,-0.663721150049756
360,1.18655535174348
361,0.372597000315711
362,-0.119619134577142
363,-1.0034024674578
364,0.946599543619531
365,-0.0467109388124776
366,0.824570368577149
367,0.536131698678766
368,2.72649760839796
369,-0.308689001447249
370,0.932654690500812
371,0.442217206072648
372,-0.900381214238255
373,0.177822035934394
374,0.467674236116977
375,-1.24270517810166
376,-0.575989013293565
377,0.28697147452128
378,-0.635107337798413
379,-0.118403830250724
380,0.577569559191193
381,0.515252092887319
382,0.519162879164714
383,-0.200232337565343
384,-0.177717526916332
385,-0.267515085000625
386,0.664581048051627
387,0.479813556701458
388,0.52636039789391
389,-0.0498364237561333
390,-0.677756819550002
391,-0.161930030364843
392,-0.0740760819641473
393,0.0506114518356249
394,-0.209693238206032
395,0.561621853273486
396,-1.10234276368999
397,0.091961358472048
398,-0.189958880610952
399,0.424533122532722
400,-1.45746553014945
401,0.0224206095993829
402,-0.245140411915745
403,0.0308375891510337
404,9.62770448805257
405,-1.48445164570985
406,-5.0760109663134
407,-1.16797039742105
408,-0.87078326527168
409,-0.9377358689175
410,0.381449133539125
411,-0.27607367515019
412,-0.0720833723073078
413,0.101170954109708
414,-0.22037999913227
415,-0.241012125847906
416,0.481392912734435
417,0.0278953144866811
418,0.162641941481123
419,0.472443382877774
420,0.787271429018777
421,-0.174528746268798
422,-0.219571367900784
423,-0.0875756287658014
424,0.151921418352696
425,-0.283443555832807
426,0.892220620469342
427,-0.211334812534858
428,0.528874769245391
429,-0.1230572931048
430,-0.596446158003427
431,0.123556453108442
432,0.678273514073435
433,0.123931106410691
434,0.455529873492555
435,-0.239516543223672
436,0.114397304338887
437,0.161249517659634
438,0.987482700296738
439,0.431986329023193
440,0.906599948171571
441,-0.010844124092646
442,-0.0987884857256205
443,-0.129241548599168
444,-0.865979083959356
445,0.976107526696524
446,0.518535912982099
447,-0.210423184730235
448,-0.329126691901482
449,-0.423217320833569
450,-0.83921060811516
451,1.11098280842308
452,0.0413398049735392
453,-0.451883206785553
454,-0.602292234469459
455,0.171350767248857
456,0.394215518574104
457,0.456172475969119
458,0.285925816494537
459,-0.643297214794281
460,0.270927636352791
461,-0.514584025232168
462,-1.76181749314299
463,0.312254625731434
464,-1.15702325117244
465,0.529775316031333
466,-0.729102961773798
467,0.00675988399132521
468,1.31596033406431
469,1.00144796959531
470,-0.849377423383491
471,0.219169555766463
472,0.55726259541462
473,-0.791399906778611
474,0.854278754484739
475,0.122094117483584
476,1.06744230987026
477,1.3618207491132
478,0.0290448085632278
479,-0.340852259258906
480,-0.184437018093231
481,0.141990491945343
482,-0.285704907331841
483,0.728403528043042
484,0.287796598193157
485,-0.402041204618353
486,-0.43897986470478
487,0.337750129010139
488,-0.713400325704949
489,-0.471728479478717
490,0.704260971933834
491,0.86245007303134
492,0.200734046432682
493,-1.38397593182198
494,-0.826989645763021
495,-1.3182531244933
496,-0.366000959326662
497,-0.0398843166150797
498,0.690355682436294
499,0.753939049237129
500,-1.09783866954682
501,-0.913801188305552
502,-0.409985220652764
503,-0.557550405480534
504,-2.07646459658761
505,-0.0234398812132497
506,-0.312000264626633
507,-0.945024561808694
508,-0.114460916314574
509,0.412209012100817
510,0.494637838296796
511,0.138862402286044
512,-1.02436909349786
513,0.0711668314027136
514,0.863995454467137
515,-0.718536023207417
516,-0.156727848379834
517,0.00236800580060148
518,0.4095804354038
519,-0.420847909006916
520,0.12702046129105
521,-0.170905009250522
522,0.169716034815881
523,0.272979202710921
524,-0.350161849207797
525,0.250752982959934
526,0.276440003366929
527,-0.730539265228369
528,-0.477995833372535
529,0.372628136299546
530,-1.24119939340783
531,0.00350238410948833
532,-1.0792976845142
533,0.767740223957514
534,-1.5451207585965
535,-0.103772027036353
536,-0.0910651751489411
537,-0.144736454353467
538,-0.829456723142474
539,0.0901818767601981
540,-0.00113597156321532
541,0.884574212962708
542,-0.384541092810853
543,0.0165419440949499
544,0.763222295241928
545,0.921535522898242
546,-0.60722959549846
547,0.653068153256697
548,-0.566546493684505
549,0.175004099081288
550,0.240189313621642
551,-0.298558010785754
552,0.971249419297671
553,-0.118349171657339
554,-0.166514828719233
555,0.0494635575550184
556,1.13373833524619
557,-0.93274897672968
558,-0.209137914202717
559,0.68087265129293
560,-0.972588572532995
561,0.418075118554739
562,-1.30828124245053
563,0.078821643586835
564,1.31165456229789
565,-0.550739538931744
566,-0.551187191469538
567,0.219997549323381
568,-0.259783896415744
569,-0.568587639093376
570,-0.144936280718433
571,-0.0337668527570223
572,-0.321662468658435
573,0.453363836252141
574,-0.0315064068008297
575,0.160516854083159
576,0.646982610402258
577,0.0288778632621778
578,0.178655543166162
579,-0.185008522229246
580,-0.146021769033666
581,-0.687442820235518
582,-0.388178745668544
583,0.253660321811466
584,-0.146903193038384
585,0.159487202250919
586,0.121361033626588
587,0.600385758389699
588,0.892553632693271
589,-2.50736812883678
590,-0.179588135655084
591,-1.04951268622315
592,0.103109315891636
593,-1.1627834845517
594,-0.437405107416566
595,0.709887478848614
596,0.373574034164204
597,-0.753509153815468
598,0.451092571694378
599,-0.132821060503385
600,0.804622051881143
601,-0.288468539719755
602,0.128473204127122
603,0.242886490503569
604,-0.265236749084785
605,0.544100208471843
606,-0.40541512944996
607,0.770741079502191
608,-0.470903885590879
609,0.442711046385291
610,-0.145909905624997
611,0.316882139154639
612,-0.0942699566357064
613,0.556727482632002
614,-0.10206851022172
615,0.655073747629764
616,-0.179549471399731
617,0.058675567430555
618,-0.281666432869976
619,0.00341263844356732
620,-0.942225997221335
621,0.367690069163729
622,0.169637245168008
623,0.834833714845296
624,-0.448689410496073
625,0.561182278168637
626,1.08451993619951
627,-0.234792594487843
628,0.0962741804975131
629,0.176639158120384
630,1.82616601127856
631,2.78941893407287
632,-0.0834646855315313
633,1.05017263847538
634,0.859001084753253
635,0.584029932458563
636,-0.273590543146796
637,0.0370931938252994
638,-1.25600401864823
639,0.946074278356601
640,0.848737795994037
641,0.210356377437471
642,-0.279962359471675
643,-0.94789514054554
644,0.423680809868276
645,0.378324192875112
646,2.06907675589258
647,1.11835783461158
648,0.869667069893154
649,-0.049088326514557
650,-0.741772954949926
651,0.346720258203526
652,1.4831991258232
653,0.374752645493359
654,1.12746020806656
655,-1.38202824876847
656,2.9892811507743
657,1.42016235606022
658,-0.753962617278336
659,-2.74218833489019
660,-0.235189140349679
661,-0.67417805483867
662,0.888266474481192
663,0.060021176747771
664,-1.85399833549855
665,0.595728017609787
666,-0.256399478887115
667,0.126818773970605
668,0.841686851870449
669,-0.214362264952683
670,-0.202791753272091
671,-4.55422762734194
672,1.33322908875835
673,-0.932174048228607
674,0.9840810295068
675,-1.32829606652862
676,2.18476924633855
677,0.57572757072295
678,0.920727207693961
679,0.418308973515291
680,1.68302961173232
681,1.98088526871096
682,-0.188874202931988
683,0.930295299571426
684,-0.994303238454464
685,0.633069235050598
686,5.07936946472576
687,-1.35633645616871
688,-0.918741458730388
689,-0.81293372412512
690,0.601250928997565
691,-0.272290721985513
692,-2.06446753856895
693,1.20934784477615
694,0.0109990577363384
695,-0.29053982848124
696,-1.46856347598412
697,-1.69548164055833
698,0.556401274823859
699,-0.961588024267535
700,-1.17506665397871
701,-0.336940387697027
702,-0.168041412513809
703,1.86619506081787
704,0.976105007134365
705,0.258779911221119
706,0.48720289446722
707,-0.060693986462379
708,0.864623494606853
709,-0.965695542936729
710,-0.193099928497364
711,-1.39639588119538
712,-0.439169656223015
713,0.358999167436824
714,-2.12581973921528
715,0.0317755429234623
716,-0.044739339114841
717,-0.503762442771549
718,0.446078820308404
719,-0.289205467888376
720,1.57713096269525
721,-0.200639935573577
722,0.872345887412163
723,-0.632319939391923
724,-0.436984299131904
725,-1.00365120741897
726,-0.109960167644019
727,1.21629572568036
728,-0.165427904763416
729,0.287875102496926
730,0.444558854150312
731,0.847949880395049
732,0.156095280239299
733,1.58465095359634
734,0.267136144347191
735,-0.0927310853927388
736,-0.104814850293877
737,0.139995083628452
738,0.33626117055352
739,-1.55047159432087
740,-1.45038141147635
741,-0.229076318045784
742,-0.40223314627621
743,-1.3302837221536
744,0.109271509486852
745,0.479202797535638
746,0.0253547078501448
747,-1.03426715350361
748,0.184206218051752
749,0.828610218699666
750,0.604409973560394
751,0.44832320591226
752,-0.754574272238173
753,1.55129372219349
754,-1.10172228926588
755,-1.85638000619459
756,-1.65575265770634
757,0.56307843965806
758,-0.00508415743478707
759,-0.50423463166327
760,-0.800886516513533
761,1.39481106938906
762,-0.27391914516306
763,0.880356873069932
764,-0.695498979041176
765,-0.0864382623482207
766,-1.02959267898797
767,0.38998314059473
768,-1.3648912481659
769,-0.625097613278758
770,-1.70872867860901
771,-0.183549959904461
772,0.470484838704799
773,-0.224262352100091
774,-0.985503893524253
775,0.570008048054849
776,-1.52143142170518
777,1.40269051007014
778,-0.28718713001199
779,-0.874604598292272
780,-0.739376377090828
781,0.231362005002111
782,1.27762445002197
783,0.312286956907037
784,-0.545415785559999
785,-1.08081047221571
786,-0.673313845557644
787,-0.594783462576931
788,0.647418264660171
789,0.297400000460257
790,-0.0409337386414244
791,-0.951482838907758
792,-0.56470598886289
793,-0.150008987384531
794,0.340621690086884
795,1.17209162645064
796,-0.961178174328836
797,0.280150411883895
798,0.623606694160994
799,-0.3939678327602
800,0.579972310576071
801,1.7935596538746
802,0.204847816354548
803,-0.814483183860482
804,0.207204961195462
805,-0.239601016828761
806,-0.473908801434675
807,-0.681773869778457
808,0.582734357736303
809,0.406344795529989
810,0.780261817816719
811,-0.0784169757895192
812,-0.558030912901319
813,0.785018903017143
814,-0.213119110603976
815,-0.80549161497494
816,-0.203790430589557
817,0.0167127615114282
818,-0.23737560317123
819,-0.504488331599617
820,0.420525438227326
821,0.810993003397709
822,-0.808013958379217
823,1.43765624779846
824,0.757680392547577
825,0.423159723823918
826,0.349503858525502
827,0.755818625196003
828,-0.507174569398128
829,-0.317294759609865
830,0.742946407120382
831,-0.551587268035814
832,0.686255782121759
833,0.622555162139804
834,-0.542780065936466
835,0.185143916428654
836,-1.20317669435961
837,-0.185379112236816
838,0.224579563942306
839,0.121369977236974
840,0.68377189215969
841,0.78242098535668
842,-0.455811472298429
843,0.335139092000514
844,-0.895535050973706
845,0.3623200349959
846,-0.984514250970836
847,0.366219970307835
848,0.0996061959108729
849,-0.18069793397304
850,-0.124576504958451
851,-0.483931157818418
852,-1.3584723536292
853,-0.0842586013615865
854,-1.04190460432765
855,-0.366065596060494
856,-0.0349889849650786
857,0.110945696067244
858,-0.317683360970289
859,0.501874633377319
860,-0.336640298419333
861,-0.598039539483342
862,-0.0630197430269597
863,0.434899745768913
864,-0.0709447523060902
865,-0.434003056624288
866,-0.75091204377431
867,0.543420048317955
868,0.124559792357903
869,0.151212133134937
870,0.0571284709639741
871,0.150937115394267
872,-0.636973768470028
873,-1.96340539486251
874,-3.34390602894841
875,0.0150136642725229
876,-0.575533460347266
877,0.122811099222897
878,-0.503016393353928
879,0.469810263079662
880,-1.22317556590641
881,-0.312733738851279
882,0.471934280759179
883,0.2834598772397
884,-0.397281470569855
885,-0.113685522612439
886,-1.56530147515204
887,0.72702701087044
888,0.751457723711013
889,0.48145005242759
890,0.0181039747271683
891,0.272987704112193
892,-2.13641300297009
893,-0.207605453267234
894,-0.51340019567272
895,-0.434158358055559
896,0.464099711173649
897,0.306847017652601
898,-1.59883633884146
899,-0.743045921840668
900,-0.470419397687749
901,0.745856147306423
902,-0.801118788884558
903,-0.599633854723614
904,-0.386756679562694
905,1.4680684030143
906,0.844075837521086
907,-0.74557353341671
908,-0.415352080203135
909,1.31420143994463
910,-0.997875875228349
911,-1.04296324479609
912,-0.120159642034245
913,0.425878191411311
914,-0.257506615667946
915,0.426076147398291
916,0.484397974555506
917,1.70878496216833
918,0.450780770035042
919,-0.00748587212004992
920,0.116613204066862
921,-0.325970371123407
922,0.274065984309058
923,0.883384343577553
924,-0.528065857978266
925,-1.17686665654473
926,-1.99724538697117
927,0.0332866205555504
928,1.17805781431857
929,-0.136780390165558
930,0.630748482933186
931,-1.27321789479549
932,-0.0631831790208537
933,0.347228754415951
934,-0.0659828792354489
935,-0.53410771828899
936,-0.753743297186471
937,-1.96811019304484
938,-1.04045336047109
939,0.107375503014051
940,-1.18574374606935
941,0.319500793082383
942,0.257639892549122
943,0.225291589626941
944,0.212768703207544
945,-1.38906153441143
946,-0.443347677762773
947,-0.230024525897488
948,0.34720497725127
949,-0.891639573593306
950,-1.72186768995211
951,1.08282204179968
952,0.604875027256124
953,0.380468024227021
954,-0.619835344883413
955,-0.549700716827939
956,-0.170801471237336
957,-0.861149961621788
958,0.00862436577442338
959,1.4056530505421
960,2.13482640186431
961,0.305884075874907
962,-1.64223154391046
963,1.01605243272083
964,-0.0841221044328933
965,-0.0618066836920228
966,-1.18617360963853
967,-1.11577099026432
968,-0.280745168842422
969,0.186113624119422
970,2.53013013466168
971,-0.376944388775247
972,-0.416292199680157
973,-1.04294029552898
974,0.611744335973974
975,-0.333879746727739
976,-0.0404303039106324
977,-1.77908897264976
978,-0.476903560187836
979,-1.35005047632601
980,0.484658868489252
981,-0.441885262973774
982,-1.79632157091012
983,-0.0290881771262796
984,0.0498641762355589
985,0.0771445952483241
986,0.106814855089077
987,1.37183164900394
988,-0.0482995979028011
989,-0.810538794934601
990,-0.406064138620899
991,-1.51039379096423
992,0.0798650982094529
993,-1.23553220369113
994,-0.694296789984783
995,-1.70064035107611
996,1.61871789339969
997,-0.0635158406006475
998,-0.720924740548323
999,-1.23412199540978
1000,0.711166582714284
1001,1.60944016552662
1002,0.410615564368033
1003,-0.578779671685403
1004,0.287627197386442
1005,-0.0759198689552321
1006,2.52911505140858
1007,0.939236979820635
1008,-0.0910686465742216
1009,2.10402877476135
1010,-1.17832816405219
1011,0.00140762803475525
1012,1.76298650620854
1013,1.45082672711796
1014,-1.81418517703476
1015,0.403924593856431
1016,-1.94455028395506
1017,0.315527027260831
1018,-1.69943837477549
1019,-1.87468427770501
1020,0.942780831182599
1021,-0.297314515208846
1022,2.87044598916442
1023,1.62759007716993
1024,-0.621040131410844
1025,0.923433727886813
1026,-1.44589709822158
1027,0.0622715203686397
1028,0.420375176816101
1029,0.321798440816323
1030,-1.83424558447971
1031,0.216334085234582
1032,-0.838446493959566
1033,1.88940201846277
1034,-0.0845800314535516
1035,-0.0415486006136057
1036,-0.645641891459547
1037,2.9909738285185
1038,-0.886795614682878
1039,-0.692212779032086
1040,2.8582670784437
1041,0.538464241385306
1042,-0.566361131000548
1043,-2.15061226273692
1044,-2.12736676498118
1045,0.616621902668069
1046,-0.492760004700088
1047,0.580558887972149
1048,-0.172217764645577
1049,-2.33611659280513
1050,-0.116905428289904
1051,-0.293951256308844
1052,1.19171020183995
1053,0.420457762094628
1054,0.506052299188919
1055,-0.838279726884839
1056,-0.531410855885195
1057,1.18576220557651
1058,1.36574904603517
1059,-3.04977612989514
1060,1.05057991582358
1061,0.487192848397289
1062,0.351262869091862
1063,-2.46348902994731
1064,-0.264796627850572
1065,-0.83496975202042
1066,-0.00407321926187976
1067,-0.936035233524013
1068,0.955475579200904
1069,-0.288996146832776
1070,0.631914423349755
1071,-0.816171346369199
1072,-0.0994168104548443
1073,1.46159999425288
1074,-0.35069793554392
1075,-0.218453943981078
1076,-0.283139361953033
1077,-0.199749743916922
1078,-1.57893424187296
1079,-0.66307268918111
1080,1.35697438625071
1081,-1.18332902731115
1082,-0.421890156706173
1083,0.589640399809976
1084,0.519631793791397
1085,-0.235726516309409
1086,1.11187569664821
1087,0.157796159857337
1088,-1.21945458965955
1089,-0.249037760398263
1090,-0.331081274378686
1091,-0.487103766957286
1092,-0.157297296453063
1093,1.10591166956393
1094,0.287192529402169
1095,0.789358884658142
1096,1.74274854363832
1097,2.10328492645209
1098,-0.244526813028223
1099,1.3785279132807
1100,0.311769959352048
1101,-1.41033421221879
1102,0.889371737609412
1103,-1.89473708408396
1104,0.27007952378213
1105,1.55972048809438
1106,-0.674098504869658
1107,0.201558543064984
1108,-0.245474615377006
1109,2.52969670946781
1110,-0.0780346322782677
1111,1.47773234494055
1112,0.20275568623056
1113,2.08171084809639
1114,1.38355135437456
1115,1.41063485394053
1116,-3.24142224027248
1117,0.329531652881343
1118,1.64193341777708
1119,-1.56894450831544
1120,-0.306997573546397
1121,-1.39654230608137
1122,1.13344940056317
1123,-1.12661790257489
1124,-1.00486031252531
1125,1.97207960454211
1126,-0.398131835962801
1127,-0.791040027214063
1128,0.367104597755308
1129,-1.34948270257746
1130,0.812464065883756
1131,0.206466330189947
1132,-1.07777806621137
1133,-1.03336231954136
1134,-1.28887486474447
1135,-0.361204516818159
1136,0.316916749871243
1137,-0.302359729220925
1138,-0.413271431133033
1139,-0.460444924026415
1140,-0.81076405345355
1141,1.83954699805797
1142,-0.717853091823706
1143,-0.40816428402346
1144,-1.01271462673465
1145,-0.98524811879841
1146,-0.148023010651865
1147,1.14570107258496
1148,-0.766320652258301
1149,0.149959985204706
1150,1.40668913116428
1151,-0.882358658582127
1152,1.59156240495255
1153,-0.0228954975082019
1154,0.308840278954836
1155,-1.42852033055636
1156,0.0369698174998767
1157,0.846122472280619
1158,0.199226964452137
1159,1.34519253471179
1160,-0.173569283928199
1161,-1.32189471062105
1162,-0.201257354870155
1163,-1.43609822843347
1164,-1.62315534349293
1165,0.580790701231226
1166,-0.315034323389796
1167,1.00386179882763
1168,-0.02879050656448
1169,0.860588580518673
1170,0.282963800537939
1171,-0.50812647134304
1172,-0.24484334710424
1173,1.07290378223794
1174,0.175452196185955
1175,0.136672214429101
1176,1.34459363847403
1177,-0.700547934611429
1178,1.55286217697208
1179,0.000951971131701868
1180,2.4653601655892
1181,-1.03185821619975
1182,-0.240428846183161
1183,-0.916413091546886
1184,2.09807859696385
1185,-0.495471369197986
1186,0.161005818787707
1187,2.47999858978858
1188,0.706482474134162
1189,0.889810084620546
1190,1.13731445903742
1191,-0.340467635057085
1192,-1.27494407375401
1193,-2.86704063485068
1194,-2.05892190505805
1195,1.13430653942643
1196,-1.66880255248536
1197,-0.371367759300423
1198,0.612699830339203
1199,1.10682180915083
1200,1.15974320003902
1201,0.200477054044246
1202,1.12224919066444
1203,0.515119966751509
1204,0.324925783287267
1205,-0.558992042164252
1206,-0.904274945760264
1207,-2.14371949202432
1208,1.19735083442967
1209,-0.270076199003455
1210,0.587309030286942
1211,-1.00243330416054
1212,0.46665248780835
1213,0.5538687496216
1214,-0.929491111563596
1215,-1.29555861890207
1216,0.615848252115114
1217,-0.387986376072913
1218,-0.564862286511314
1219,-0.30689891282778
1220,0.185450977671575
1221,0.0671298776034668
1222,0.402327359796484
1223,2.3113816222688
1224,0.0837188205711215
1225,-1.16527801891717
1226,0.244299310914631
1227,0.270686810991538
1228,0.745852099411781
1229,-0.706424822418494
1230,0.901249531611814
1231,-0.937754144113079
1232,-0.840296494505477
1233,1.18689034028012
1234,0.11287053803839
1235,0.543641778345005
1236,0.403885346862332
1237,0.890836631052139
1238,-0.467975259187092
1239,-1.43929854968086
1240,-0.635036228971231
1241,-0.972475216219948
1242,0.776058188295536
1243,-0.972965923417934
1244,-0.80284720074344
1245,-0.0922928909338872
1246,-0.0323392847225712
1247,-0.600020366567566
1248,1.10663411413245
1249,-0.135605211491363
1250,0.206821127981183
1251,0.588397338059821
1252,0.148235732197044
1253,0.0558965863538319
1254,1.25313677995749
1255,-0.607679305360787
1256,0.57012018707745
1257,-0.446837660220911
1258,-0.526513526835526
1259,0.423127914732913
1260,-0.486880887800201
1261,-1.03505661711747
1262,0.643315873532213
1263,-0.457741059130434
1264,0.767442185743583
1265,1.76024604525811
1266,0.627952495033401
1267,0.135959260213081
1268,-0.710377527846973
1269,0.147970604052894
1270,0.240358790757345
1271,0.0567287465174537
1272,-0.100603506450536
1273,-0.865764534475133
1274,0.237288650843492
1275,-2.10793247781371
1276,-0.00862954264224669
1277,-0.50898167261737
1278,0.464382283205644
1279,-1.79907098419783
1280,0.0324889873708045
1281,-0.060267573388284
1282,-0.104907413143884
1283,-0.756957799342572
1284,1.71128740030113
1285,-0.185906980966966
1286,0.154110634496263
1287,0.677098918620977
1288,-0.352449688736822
1289,-1.20767421592953
1290,1.12582071845431
1291,-0.438125873342177
1292,0.530452634614242
1293,-1.38405538908
